BusStopCode,RoadName,Description,FullName,Latitude,Longitude
90059,Tg Rhu Rd,S'pore Swim Club,90059 - S'pore Swim Club,1.29756,103.87911
90061,Tg Rhu Rd,Dunman High Sch,90061 - Dunman High Sch,1.29812,103.88241
90069,Tg Rhu Rd,Opp Dunman High Sch,90069 - Opp Dunman High Sch,1.29795,103.88258
90079,Rhu Cross,Opp Costa Rhu Condo,90079 - Opp Costa Rhu Condo,1.29761,103.86733
91041,Mountbatten Rd,KiddiWinkie S/H @ Mountbatten,91041 - KiddiWinkie S/H @ Mountbatten,1.301,103.88651
91049,Mountbatten Rd,Bef Fort Rd,91049 - Bef Fort Rd,1.3007,103.88643
91051,Mountbatten Rd,Opp Santa Fe Mansions,91051 - Opp Santa Fe Mansions,1.30046,103.88947
91059,Mountbatten Rd,Aft Margate Rd,91059 - Aft Margate Rd,1.30053,103.88831
91061,Mountbatten Rd,Bet Hse No. 767/767A,91061 - Bet Hse No. 767/767A,1.30061,103.89257
91069,Mountbatten Rd,Bef Walton Rd,91069 - Bef Walton Rd,1.30062,103.89305
91071,Mountbatten Rd,Bef Tg Katong Rd,91071 - Bef Tg Katong Rd,1.30171,103.89599
91079,Mountbatten Rd,Aft Tg Katong Rd,91079 - Aft Tg Katong Rd,1.30131,103.89527
91081,Fort Rd,Aft Katong Pk Stn Exit 2,91081 - Aft Katong Pk Stn Exit 2,1.2993,103.88533
91089,Fort Rd,Opp Katong Pk Stn,91089 - Opp Katong Pk Stn,1.29914,103.88553
91091,Mountbatten Rd,Bef Kg Kayu Rd,91091 - Bef Kg Kayu Rd,1.30315,103.88437
91099,Mountbatten Rd,Bef Wilkinson Rd,91099 - Bef Wilkinson Rd,1.30321,103.88472
91101,East Coast Pk Svc Rd,Tg Katong Flyover,91101 - Tg Katong Flyover,1.29607,103.89669
91111,East Coast Pk Svc Rd,CP B1,91111 - CP B1,1.29534,103.89253
92041,Marine Parade Rd,Marine Pde Stn Exit 2,92041 - Marine Pde Stn Exit 2,1.30266,103.90496
92049,Marine Parade Rd,Marine Pde Stn/Parkway Pde,92049 - Marine Pde Stn/Parkway Pde,1.303,103.90596
92051,Marine Parade Rd,Marine Pde Stn Exit 4,92051 - Marine Pde Stn Exit 4,1.30462,103.90783
92059,Marine Parade Rd,Marine Pde Stn Exit 6,92059 - Marine Pde Stn Exit 6,1.30409,103.90753
92061,Marine Parade Rd,CHIJ Katong Convent (Pr),92061 - CHIJ Katong Convent (Pr),1.30585,103.9106
92069,Marine Parade Rd,Tao Nan Sch,92069 - Tao Nan Sch,1.30566,103.91101
92071,Marine Parade Rd,Marine Terr Stn Exit 4,92071 - Marine Terr Stn Exit 4,1.30682,103.91475
92079,Marine Parade Rd,Marine Terr Stn Exit 1,92079 - Marine Terr Stn Exit 1,1.30685,103.91575
92081,Marine Parade Rd,St. Patrick's Sec Sch,92081 - St. Patrick's Sec Sch,1.30751,103.91754
92089,Marine Parade Rd,Marine Terr Stn/Katong Convent,92089 - Marine Terr Stn/Katong Convent,1.30719,103.91765
92091,Mountbatten Rd,Opp One Amber,92091 - Opp One Amber,1.3027,103.89931
92099,Mountbatten Rd,One Amber,92099 - One Amber,1.30238,103.899
92101,Mountbatten Rd,Katong Shop Ctr,92101 - Katong Shop Ctr,1.3037,103.90129
92109,Mountbatten Rd,Opp Katong Shop Ctr,92109 - Opp Katong Shop Ctr,1.30357,103.90146
92111,East Coast Rd,Opp Roxy Sq,92111 - Opp Roxy Sq,1.30478,103.90293
92119,East Coast Rd,Roxy Sq,92119 - Roxy Sq,1.30445,103.90277
92121,East Coast Rd,Opp The Holy Family Ch,92121 - Opp The Holy Family Ch,1.3072,103.90678
92129,East Coast Rd,The Holy Family Ch,92129 - The Holy Family Ch,1.30695,103.90643
92131,East Coast Rd,Caltex Stn,92131 - Caltex Stn,1.30878,103.91089
92139,East Coast Rd,Opp Caltex Stn,92139 - Opp Caltex Stn,1.30854,103.91063
92141,East Coast Rd,KiddiWinkie S/H @ East Coast,92141 - KiddiWinkie S/H @ East Coast,1.3094,103.91429
92149,East Coast Rd,St. Patrick's Green,92149 - St. Patrick's Green,1.30928,103.91435
92151,East Coast Rd,Christ Meth Ch,92151 - Christ Meth Ch,1.3098,103.91602
92159,East Coast Rd,St. Patrick's Sch,92159 - St. Patrick's Sch,1.30975,103.91663
92161,Tg Katong Rd,Aft Katong PO,92161 - Aft Katong PO,1.3038,103.89657
92169,Tg Katong Rd,Bef Katong PO,92169 - Bef Katong PO,1.30378,103.89677
92171,Joo Chiat Rd,Marshall Lane,92171 - Marshall Lane,1.30838,103.90304
92179,Joo Chiat Rd,Aft Duku Rd,92179 - Aft Duku Rd,1.30804,103.9035
92181,Joo Chiat Rd,112 Katong,92181 - 112 Katong,1.30529,103.90535
92189,Joo Chiat Rd,Opp 112 Katong,92189 - Opp 112 Katong,1.30476,103.90592
92191,East Coast Pk Svc Rd,Opp CP C3,92191 - Opp CP C3,1.30245,103.91471
92199,East Coast Pk Svc Rd,Raintree Cove,92199 - Raintree Cove,1.30289,103.91685
92201,Telok Kurau Rd,Aft Lor M Telok Kurau,92201 - Aft Lor M Telok Kurau,1.31117,103.91124
92209,Telok Kurau Rd,Aft Jln Baiduri,92209 - Aft Jln Baiduri,1.31101,103.91148
92211,Marine Terr,CHIJ Katong Convent (Sec),92211 - CHIJ Katong Convent (Sec),1.30596,103.91699
92219,Marine Terr,Opp CHIJ Katong Convent,92219 - Opp CHIJ Katong Convent,1.30652,103.91668
92221,Marine Terr,Blk 19,92221 - Blk 19,1.30496,103.91494
92229,Marine Terr,Blk 53,92229 - Blk 53,1.30495,103.91602
92231,Marine Cres,Blk 34,92231 - Blk 34,1.30426,103.91232
92239,Marine Cres,Blk 45,92239 - Blk 45,1.30438,103.91266
92241,Amber Rd,Amber Gdns,92241 - Amber Gdns,1.30178,103.90095
92249,Amber Rd,Opp Amber Gdns,92249 - Opp Amber Gdns,1.30166,103.90118
92251,East Coast Pk Svc Rd,Opp Parkland Green,92251 - Opp Parkland Green,1.30004,103.90625
92261,East Coast Pk Svc Rd,Opp P/G @ Big Splash,92261 - Opp P/G @ Big Splash,1.29798,103.90052
92271,Still Rd Sth,Opp D'Ecosia,92271 - Opp D'Ecosia,1.30611,103.90953
92279,Still Rd Sth,D'Ecosia,92279 - D'Ecosia,1.30634,103.90965
92289,East Coast Pk Svc Rd,Marine Cove,92289 - Marine Cove,1.3018,103.91283
92301,Telok Kurau Rd,Bef St. Patrick's Rd,92301 - Bef St. Patrick's Rd,1.30794,103.91263
92309,Telok Kurau Rd,East Coast Apts,92309 - East Coast Apts,1.30828,103.91268
93011,Marine Parade Rd,Opp Neptune Ct,93011 - Opp Neptune Ct,1.30823,103.92152
93019,Marine Parade Rd,Neptune Ct,93019 - Neptune Ct,1.30788,103.92112
93021,Marine Parade Rd,Opp Mandarin Gdns,93021 - Opp Mandarin Gdns,1.30868,103.92427
93029,Marine Parade Rd,Mandarin Gdns,93029 - Mandarin Gdns,1.30851,103.92471
93031,Marine Parade Rd,Siglap Stn/Opp Victoria Sch,93031 - Siglap Stn/Opp Victoria Sch,1.30984,103.92938
93039,Marine Parade Rd,Siglap Stn/Laguna Park,93039 - Siglap Stn/Laguna Park,1.30958,103.92954
93041,Marine Parade Rd,Hua Xin Ct,93041 - Hua Xin Ct,1.31121,103.9334
93049,Marine Parade Rd,Lagoon View,93049 - Lagoon View,1.31073,103.93299
93051,East Coast Rd,Aft Dunbar Wk,93051 - Aft Dunbar Wk,1.31065,103.91867
93059,East Coast Rd,Aft Jln Buloh Perindu,93059 - Aft Jln Buloh Perindu,1.31076,103.91931
93061,East Coast Rd,Bef Siglap Rd,93061 - Bef Siglap Rd,1.312,103.92261
93069,East Coast Rd,Aft Siglap Rd,93069 - Aft Siglap Rd,1.31169,103.9224
93071,Upp East Coast Rd,Crescendo Bldg,93071 - Crescendo Bldg,1.31293,103.92635
93079,East Coast Rd,Opp Springvale,93079 - Opp Springvale,1.31251,103.92502
93081,Upp East Coast Rd,Opp Chiang Ct,93081 - Opp Chiang Ct,1.31343,103.92903
93089,Upp East Coast Rd,Opp Goodwill Ct,93089 - Opp Goodwill Ct,1.31296,103.92791
93091,Upp East Coast Rd,Opp Siglap Sth CC,93091 - Opp Siglap Sth CC,1.31399,103.93157
93099,Upp East Coast Rd,Siglap Sth CC,93099 - Siglap Sth CC,1.3139,103.93171
93101,Frankel Ave,Aft Coldstream Ave,93101 - Aft Coldstream Ave,1.31262,103.9199
93109,Frankel Ave,Bef Frankel Pl,93109 - Bef Frankel Pl,1.31279,103.91999
93111,Siglap Rd,Bef Elite Pk Ave,93111 - Bef Elite Pk Ave,1.31451,103.92278
93119,Siglap Rd,Aft Elite Pk Ave,93119 - Aft Elite Pk Ave,1.31432,103.92298
93121,Siglap Rd,Opp Sekolah Indonesia,93121 - Opp Sekolah Indonesia,1.31089,103.92499
93129,Siglap Rd,Bef Sekolah Indonesia,93129 - Bef Sekolah Indonesia,1.31136,103.92481
93131,Bedok Sth Ave 1,Opp Eastern Lagoon II,93131 - Opp Eastern Lagoon II,1.31278,103.93416
93139,Bedok Sth Ave 1,Eastern Lagoon II,93139 - Eastern Lagoon II,1.31279,103.93385
93149,Siglap Link,Seaside Residences,93149 - Seaside Residences,1.30742,103.92782
93151,East Coast Pk Svc Rd,Opp Cable Ski Pk,93151 - Opp Cable Ski Pk,1.30789,103.93378
93159,East Coast Pk Svc Rd,Cable Ski Pk,93159 - Cable Ski Pk,1.30775,103.93132
93161,East Coast Pk Svc Rd,Bef CP E1,93161 - Bef CP E1,1.30652,103.9279
93169,East Coast Pk Svc Rd,Bef CP D5,93169 - Bef CP D5,1.30594,103.92712
93171,East Coast Pk Svc Rd,Opp CP D3,93171 - Opp CP D3,1.3051,103.92418
93179,East Coast Pk Svc Rd,CP D3,93179 - CP D3,1.3048,103.92346
93181,East Coast Pk Svc Rd,Opp CP C4,93181 - Opp CP C4,1.30334,103.91793
93189,East Coast Pk Svc Rd,Opp Victoria JC,93189 - Opp Victoria JC,1.30365,103.91955
93199,Siglap Rd,Bef Seaside Residences,93199 - Bef Seaside Residences,1.30795,103.92629
93201,Marine Parade Rd,Victoria Sch,93201 - Victoria Sch,1.3092,103.92781
94009,Upp East Coast Rd,Upp East Coast Ter,94009 - Upp East Coast Ter,1.31796,103.95257
94011,Upp East Coast Rd,Evergreen Gdn,94011 - Evergreen Gdn,1.31438,103.93511
94019,Upp East Coast Rd,Opp Evergreen Ave,94019 - Opp Evergreen Ave,1.31429,103.93575
94021,Upp East Coast Rd,Bef Sennett Rd,94021 - Bef Sennett Rd,1.31475,103.93835
94029,Upp East Coast Rd,Aft Sennet Rd,94029 - Aft Sennet Rd,1.31453,103.9375
94031,Upp East Coast Rd,The Summit,94031 - The Summit,1.31505,103.9409
94039,Upp East Coast Rd,Opp The Summit,94039 - Opp The Summit,1.31485,103.94066
94041,Upp East Coast Rd,Aft Parbury Ave,94041 - Aft Parbury Ave,1.31619,103.94431
94049,Upp East Coast Rd,Aft Bedok Sth Ave 3,94049 - Aft Bedok Sth Ave 3,1.31616,103.94482
94051,Upp East Coast Rd,Opp Temasek Sec Sch,94051 - Opp Temasek Sec Sch,1.3171,103.94738
94059,Upp East Coast Rd,Temasek Sec Sch,94059 - Temasek Sec Sch,1.31707,103.94798
94061,Upp East Coast Rd,Kew Green Condo,94061 - Kew Green Condo,1.31804,103.9506
94069,Upp East Coast Rd,Opp Kew Green Condo,94069 - Opp Kew Green Condo,1.3181,103.95086
94071,Upp East Coast Rd,Opp Bedok Camp 2,94071 - Opp Bedok Camp 2,1.31972,103.95497
94079,Upp East Coast Rd,Bedok Camp 2,94079 - Bedok Camp 2,1.31956,103.95533
94089,Upp East Coast Rd,Calvary Ably of God Ch,94089 - Calvary Ably of God Ch,1.31536,103.94294
94099,ECP,Aft E.C. Sea Sports Club,94099 - Aft E.C. Sea Sports Club,1.31149,103.9503
95011,Airport Blvd,Aft Aircraft Flyover,95011 - Aft Aircraft Flyover,1.34719,103.98406
95019,Airport Blvd,Aft Changi Airport Ter 2,95019 - Aft Changi Airport Ter 2,1.34794,103.98488
95029,PTB1 Basement,Changi Airport Ter 1,95029 - Changi Airport Ter 1,1.36127,103.9907
95039,Airport Cargo Rd,AirFreight Ter Bldg,95039 - AirFreight Ter Bldg,1.37219,103.99458
95041,Airport Cargo Rd,CIAS Cargo Ters,95041 - CIAS Cargo Ters,1.37265,103.9957
95049,Airport Cargo Rd,SATS Cargo Ter,95049 - SATS Cargo Ter,1.37359,103.99443
95051,Airline Rd,3rd Cargo Agents,95051 - 3rd Cargo Agents,1.37528,103.9962
95061,Airline Rd,Airline Hse,95061 - Airline Hse,1.37755,103.99654
95069,Airline Rd,Opp Airline Hse,95069 - Opp Airline Hse,1.3779,103.99643
95071,Nicoll Dr,Changi Beach CP 4,95071 - Changi Beach CP 4,1.38995,103.99512
95079,Nicoll Dr,Opp Changi Beach CP 3,95079 - Opp Changi Beach CP 3,1.39019,103.99252
95081,Nicoll Dr,Changi Beach CP 5,95081 - Changi Beach CP 5,1.38959,103.99762
95089,Nicoll Dr,Opp Changi Beach CP 5,95089 - Opp Changi Beach CP 5,1.38962,103.99593
95091,Nicoll Dr,SAF Ferry Ter,95091 - SAF Ferry Ter,1.38721,103.99971
95099,Nicoll Dr,Opp SAF Ferry Ter,95099 - Opp SAF Ferry Ter,1.38815,103.99879
95109,PTB3 Basement,Changi Airport Ter 3,95109 - Changi Airport Ter 3,1.3565,103.98635
95129,PTB2 Basement,Changi Airport Ter 2,95129 - Changi Airport Ter 2,1.35509,103.98922
95131,Airline Rd,Police Pass Off,95131 - Police Pass Off,1.38525,103.99983
95139,Airline Rd,Police Pass Off,95139 - Police Pass Off,1.38636,103.99958
95141,Airline Rd,Aft Cargo Bldg D,95141 - Aft Cargo Bldg D,1.38139,103.99819
95149,Airline Rd,Bef Cargo Bldg D,95149 - Bef Cargo Bldg D,1.38128,103.99786
95151,Airport Blvd,Airport Police Stn,95151 - Airport Police Stn,1.3421,103.98182
95159,Airport Blvd,Near SATS Flight Kitchen,95159 - Near SATS Flight Kitchen,1.34191,103.98225
95161,Changi Coast Rd,Bef Changi Ferry Rd,95161 - Bef Changi Ferry Rd,1.37252,104.00456
95169,Changi Coast Rd,Aft Changi Ferry Rd,95169 - Aft Changi Ferry Rd,1.37262,104.00467
95171,Alps Ave,Prologis,95171 - Prologis,1.37463,104.00207
95179,Alps Ave,DHL,95179 - DHL,1.37636,104.00222
95181,Alps Ave,Menlo Worldwide,95181 - Menlo Worldwide,1.37701,104.0019
95189,Alps Ave,Expeditors,95189 - Expeditors,1.37874,104.00147
95191,Alps Ave,Opp DB Schenker,95191 - Opp DB Schenker,1.38009,104.00093
95209,T4 CRESCENT,Changi Airport Ter 4,95209 - Changi Airport Ter 4,1.33899,103.98206
95901,Upp Changi Rd East,Bef Simei Rd,95901 - Bef Simei Rd,1.33858,103.96021
95909,Upp Changi Rd East,Aft Somapah Rd,95909 - Aft Somapah Rd,1.33849,103.9605
96011,Upp Changi Rd East,Bef Simei Ave,96011 - Bef Simei Ave,1.33168,103.95353
96019,Upp Changi Rd East,Aft Simei Ave,96019 - Aft Simei Ave,1.33139,103.9537
96021,Upp Changi Rd East,Opp Expo Halls 1/2/3,96021 - Opp Expo Halls 1/2/3,1.33398,103.95664
96029,Upp Changi Rd East,Expo Halls 1/2/3,96029 - Expo Halls 1/2/3,1.33372,103.9568
96031,Upp Changi Rd East,Opp Expo Halls 4/5/6,96031 - Opp Expo Halls 4/5/6,1.33591,103.95837
96039,Upp Changi Rd East,Expo Halls 4/5/6,96039 - Expo Halls 4/5/6,1.33561,103.95843
96041,Upp Changi Rd East,Upp Changi Stn/Opp SUTD,96041 - Upp Changi Stn/Opp SUTD,1.33995,103.9608
96049,Upp Changi Rd East,Upp Changi Stn/SUTD,96049 - Upp Changi Stn/SUTD,1.34087,103.96143
96051,Upp Changi Rd East,Opp Changi Ct,96051 - Opp Changi Ct,1.34373,103.96192
96059,Upp Changi Rd East,Changi Ct,96059 - Changi Ct,1.34351,103.96218
96061,Upp Changi Rd East,Opp Mera Terr P/G,96061 - Opp Mera Terr P/G,1.34695,103.96294
96069,Upp Changi Rd East,Mera Terr P/G,96069 - Mera Terr P/G,1.34665,103.96311
96071,Upp Changi Rd,Opp ITE Coll East Tec Blk,96071 - Opp ITE Coll East Tec Blk,1.33553,103.95328
96079,Upp Changi Rd,ITE Coll East Tec Blk,96079 - ITE Coll East Tec Blk,1.33542,103.95354
96081,Upp Changi Rd,Grace Independent Ch,96081 - Grace Independent Ch,1.3365,103.95549
96089,Upp Changi Rd,Opp Grace Independent Ch,96089 - Opp Grace Independent Ch,1.33647,103.95595
96091,Upp Changi Link,Aft Upp Changi Rd,96091 - Aft Upp Changi Rd,1.33684,103.95794
96099,Upp Changi Link,Aft Upp Changi Rd East,96099 - Aft Upp Changi Rd East,1.33667,103.95786
96101,Simei Ave,Blk 3012,96101 - Blk 3012,1.33639,103.95106
96109,Simei Ave,Opp Blk 3012,96109 - Opp Blk 3012,1.33737,103.95067
96111,Simei Ave,Opp ITE Coll East Adm Blk,96111 - Opp ITE Coll East Adm Blk,1.33365,103.95338
96119,Simei Ave,ITE Coll East Adm Blk,96119 - ITE Coll East Adm Blk,1.33373,103.95375
96121,Simei Rd,Metta Welfare Assn,96121 - Metta Welfare Assn,1.34719,103.95776
96129,Simei Rd,Melville Pk,96129 - Melville Pk,1.34746,103.95795
96131,Simei St 1,Blk 130,96131 - Blk 130,1.34639,103.95526
96139,Simei St 1,Blk 148,96139 - Blk 148,1.34646,103.95585
96141,Simei St 1,Blk 120/Opp Simei Stn,96141 - Blk 120/Opp Simei Stn,1.34471,103.95324
96149,Simei St 1,Simei Stn/Blk 247,96149 - Simei Stn/Blk 247,1.34449,103.95318
96151,Simei St 1,Blk 106,96151 - Blk 106,1.34233,103.95121
96159,Simei St 1,Blk 254,96159 - Blk 254,1.34192,103.95176
96161,Simei St 3,Opp Simei Stn,96161 - Opp Simei Stn,1.34212,103.95354
96169,Simei St 3,Simei Stn,96169 - Simei Stn,1.34226,103.95347
96171,Simei St 4,Bet Blks 227/228,96171 - Bet Blks 227/228,1.34224,103.95593
96179,Simei St 4,Modena Condo/Opp Blk 228,96179 - Modena Condo/Opp Blk 228,1.34266,103.95531
96181,Simei Rd,Blk 151,96181 - Blk 151,1.34563,103.95771
96189,Simei Rd,Blk 166,96189 - Blk 166,1.3453,103.95794
96191,Simei Rd,Blk 224,96191 - Blk 224,1.34286,103.95775
96199,Simei Rd,Opp Blk 224,96199 - Opp Blk 224,1.34304,103.95794
96201,Simei Rd,Simei Green Condo,96201 - Simei Green Condo,1.34069,103.95926
96209,Simei Rd,Opp Simei Green Condo,96209 - Opp Simei Green Condo,1.34021,103.95943
96219,Tanah Merah Ferry Rd,Tanah Merah Ferry Ter,96219 - Tanah Merah Ferry Ter,1.3152,103.98889
96221,Xilin Ave,Opp S'pore Expo,96221 - Opp S'pore Expo,1.3309,103.95796
96229,Xilin Ave,S'pore Expo,96229 - S'pore Expo,1.33122,103.95799
96231,Xilin Ave,DB Schenker,96231 - DB Schenker,1.33003,103.96087
96239,Xilin Ave,CEVA Freight,96239 - CEVA Freight,1.33007,103.96194
96241,Xilin Ave,Laguna Natl Country Club,96241 - Laguna Natl Country Club,1.32747,103.96703
96249,Xilin Ave,Builders Ctr,96249 - Builders Ctr,1.32824,103.96653
96251,Simei St 3,Bef Changi General Hosp,96251 - Bef Changi General Hosp,1.34027,103.95138
96259,Simei St 3,Aft Changi General Hosp,96259 - Aft Changi General Hosp,1.34043,103.95125
96261,Simei St 3,Blk 233,96261 - Blk 233,1.34405,103.95586
96269,Simei St 3,Blk 146,96269 - Blk 146,1.34432,103.95589
96271,Xilin Ave,Opp Global Logistics Ctr,96271 - Opp Global Logistics Ctr,1.32914,103.96366
96281,Simei Ave,Opp Changi General Hosp,96281 - Opp Changi General Hosp,1.33971,103.94825
96289,Simei Ave,Changi General Hosp,96289 - Changi General Hosp,1.34005,103.94838
96291,Simei St 4,Blk 223,96291 - Blk 223,1.34194,103.95772
96299,Simei St 4,Opp Blk 222,96299 - Opp Blk 222,1.34126,103.95717
96301,Changi Sth Ave 1,Expo Stn Exit B,96301 - Expo Stn Exit B,1.3345,103.96174
96309,Changi Sth Ave 1,Expo Stn Exit E,96309 - Expo Stn Exit E,1.33428,103.96176
96311,Changi Sth Ave 1,Bef Changi Sth St 2,96311 - Bef Changi Sth St 2,1.33291,103.96071
96319,Changi Sth Ave 1,Yusen Logistics,96319 - Yusen Logistics,1.33312,103.96096
96321,Changi Sth Ave 2,DBS Asia Hub,96321 - DBS Asia Hub,1.33208,103.96532
96329,Changi Sth Ave 2,DHL,96329 - DHL,1.33202,103.96526
96331,Changi Sth Ave 2,Strides Premier,96331 - Strides Premier,1.33124,103.96762
96341,Changi Sth Ave 2,Aft Sunny Metal & Engrg,96341 - Aft Sunny Metal & Engrg,1.33277,103.97038
96351,Changi Sth Ave 4,Bef Changi Sth St 1,96351 - Bef Changi Sth St 1,1.3353,103.97039
96361,Changi Business Pk Ctrl 2,Aft Akzonobel,96361 - Aft Akzonobel,1.33649,103.96644
96371,Changi Business Pk Ctrl 2,Standard Chartered Bank,96371 - Standard Chartered Bank,1.33433,103.96647
96381,Changi Sth Ave 2,Changi City Pt,96381 - Changi City Pt,1.33327,103.9621
96389,Changi Sth Ave 2,Opp Changi City Pt,96389 - Opp Changi City Pt,1.33316,103.9622
96391,Changi Business Pk Vista,Aft Changi Biz Pk Cres,96391 - Aft Changi Biz Pk Cres,1.33686,103.96792
96401,Changi Business Pk Ctrl 1,Honeywell Bldg,96401 - Honeywell Bldg,1.33679,103.966
96411,Changi Sth Ave 1,Opp Eightrium,96411 - Opp Eightrium,1.33813,103.964
96419,Changi Sth Ave 1,Eightrium,96419 - Eightrium,1.33803,103.96417
96421,Tanah Merah Coast Rd,Opp Changi Lodge 2,96421 - Opp Changi Lodge 2,1.31362,103.99655
96429,Tanah Merah Coast Rd,Changi Lodge 2,96429 - Changi Lodge 2,1.31372,103.99538
96431,Tanah Merah Coast Rd,Opp Changi Naval Base,96431 - Opp Changi Naval Base,1.31829,104.01526
96439,Tanah Merah Coast Rd,Changi Naval Base,96439 - Changi Naval Base,1.31771,104.01561
96441,Somapah Rd,Opp SUTD,96441 - Opp SUTD,1.33954,103.96291
96449,Somapah Rd,SUTD,96449 - SUTD,1.3398,103.96388
96461,Tanah Merah Coast Rd,Before Aviation Park Road,96461 - Before Aviation Park Road,1.35249,104.03001
96471,Aviation Pk Rd,Bef Changi Coast Road,96471 - Bef Changi Coast Road,1.36787,104.00998
96479,Aviation Pk Rd,After Changi Coast Road,96479 - After Changi Coast Road,1.36786,104.01044
97009,Changi Sth Ave 1,Changi Business Pk Ter,97009 - Changi Business Pk Ter,1.34189,103.96714
97011,Upp Changi Rd Nth,The Japanese Sch,97011 - The Japanese Sch,1.35332,103.96596
97019,Upp Changi Rd Nth,Opp Salvation Army,97019 - Opp Salvation Army,1.35292,103.96544
97031,Upp Changi Rd Nth,Aft Jln Bena,97031 - Aft Jln Bena,1.35475,103.96852
97039,Upp Changi Rd Nth,Bef Jln Bena,97039 - Bef Jln Bena,1.35535,103.96894
97041,Upp Changi Rd Nth,Ballota Pk Condo,97041 - Ballota Pk Condo,1.35785,103.96938
97049,Upp Changi Rd Nth,Changi Prison,97049 - Changi Prison,1.35818,103.96974
97051,Upp Changi Rd Nth,Komo Shoppes,97051 - Komo Shoppes,1.36044,103.97038
97059,Upp Changi Rd Nth,Changi Women's Prison,97059 - Changi Women's Prison,1.36075,103.97097
97061,Upp Changi Rd Nth,Changi Baptist Ch,97061 - Changi Baptist Ch,1.3659,103.97535
97069,Upp Changi Rd Nth,Lloyd Leas Work Rel Camp,97069 - Lloyd Leas Work Rel Camp,1.36516,103.97529
97071,Upp Changi Rd Nth,Aft St. John's Cres,97071 - Aft St. John's Cres,1.36856,103.97786
97079,Upp Changi Rd Nth,Opp St. John's Cres,97079 - Opp St. John's Cres,1.36811,103.97758
97081,Loyang Way,Selarang Pk Drug Reh.,97081 - Selarang Pk Drug Reh.,1.37138,103.97987
97089,Loyang Way,Opp Selarang Pk Drug Reh.,97089 - Opp Selarang Pk Drug Reh.,1.37082,103.98008
97091,Loyang Way,Bef Selarang Way,97091 - Bef Selarang Way,1.37305,103.97614
97099,Loyang Way,Aft Loyang Ave,97099 - Aft Loyang Ave,1.37318,103.97644
97101,Old Tampines Rd,Bef Jln Mariam,97101 - Bef Jln Mariam,1.36321,103.9674
97109,Old Tampines Rd,Aft Jln Mariam,97109 - Aft Jln Mariam,1.36282,103.96703
97111,Old Tampines Rd,Bef Toh Cl,97111 - Bef Toh Cl,1.36331,103.97039
97119,Old Tampines Rd,Aft Toh Cl,97119 - Aft Toh Cl,1.36337,103.96996
97121,New Loyang Link,Bef Old Tampines Rd,97121 - Bef Old Tampines Rd,1.3648,103.96765
97129,New Loyang Link,Bef Loyang Ave,97129 - Bef Loyang Ave,1.36462,103.96762
97141,Changi Nth St 1,Aft Upp Changi Rd Nth,97141 - Aft Upp Changi Rd Nth,1.35231,103.96794
97149,Changi Nth St 1,Aft VICOM,97149 - Aft VICOM,1.35181,103.96796
97151,Changi Nth Cres,Aft Changi Nth St 2,97151 - Aft Changi Nth St 2,1.34957,103.96706
97159,Changi Nth Cres,Bef VICOM,97159 - Bef VICOM,1.35029,103.96769
97161,Changi Nth Cres,Edwards Lifesciences,97161 - Edwards Lifesciences,1.34717,103.96759
97169,Changi Nth Cres,Opp Edwards Lifesciences,97169 - Opp Edwards Lifesciences,1.34695,103.96754
97171,Changi Nth Cres,Opp SATS Catering,97171 - Opp SATS Catering,1.34566,103.96994
97179,Changi Nth Cres,SATS Catering,97179 - SATS Catering,1.34529,103.96981
97181,Changi Nth Cres,Seamap,97181 - Seamap,1.34785,103.97215
97189,Changi Nth Cres,SATS Maintenance Ctr 2,97189 - SATS Maintenance Ctr 2,1.34675,103.97147
97201,Upp Changi Rd Nth,Opp Changi Chapel Museum,97201 - Opp Changi Chapel Museum,1.36266,103.9737
97209,Upp Changi Rd Nth,Changi Chapel Museum,97209 - Changi Chapel Museum,1.36229,103.97332
97301,Changi Nth Way,Aft Changi Nth St 1,97301 - Aft Changi Nth St 1,1.35182,103.9698
97311,Changi Nth Way,Zuellig Pharma,97311 - Zuellig Pharma,1.35256,103.9729
97321,Tanah Merah Besar Rd,Aft Compass Green,97321 - Aft Compass Green,1.3606,103.97464
97331,Changi Nth Way,Bef Changi Prison Cplx,97331 - Bef Changi Prison Cplx,1.35564,103.9751
98011,Loyang Ave,Blk 149A,98011 - Blk 149A,1.36221,103.96292
98019,Loyang Ave,Opp Blk 149A,98019 - Opp Blk 149A,1.36226,103.96339
98021,Loyang Ave,Blk 275,98021 - Blk 275,1.36474,103.96538
98029,Loyang Ave,Opp Blk 275,98029 - Opp Blk 275,1.36439,103.96546
98041,Loyang Ave,Opp Loyang Valley,98041 - Opp Loyang Valley,1.36808,103.96897
98049,Loyang Ave,Loyang Valley,98049 - Loyang Valley,1.36833,103.96936
98061,Loyang Ave,Opp Engine Test Facility,98061 - Opp Engine Test Facility,1.37653,103.97717
98069,Loyang Ave,Aft Engine Test Facility,98069 - Aft Engine Test Facility,1.37571,103.97678
98071,Loyang Ave,Loyang Way 4/Soxal,98071 - Loyang Way 4/Soxal,1.37965,103.97839
98079,Loyang Ave,Opp Loyang Way 4/Soxal,98079 - Opp Loyang Way 4/Soxal,1.37859,103.9787
98081,Old Tampines Rd,Aft Jln Batalong,98081 - Aft Jln Batalong,1.3619,103.96453
